CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_score,Segment
14532,238,64,932.85,1,2,3,123,Inactive
14533,26,62,1949.72,4,2,2,422,Inactive
14534,3,508,4397.3,5,1,1,511,Inactive
14535,62,328,2854.84,3,1,1,311,Inactive
14536,261,18,170.95,1,4,5,145,Inactive
14537,59,10,355.56,3,5,4,354,Consistent Buyers
14538,184,19,388.25,2,4,4,244,Potential Loyalists
14539,17,32,537.48,5,3,3,533,Potential Loyalists
14540,11,71,952.66,5,2,2,522,Inactive
14541,1,105,1453.35,5,2,2,522,Inactive
14542,158,5,103.25,2,5,5,255,Potential Loyalists
14543,30,71,3599.73,4,2,1,421,Inactive
14544,26,111,2004.3,4,2,2,422,Inactive
14546,42,397,2573.93,4,1,1,411,Inactive
14547,14,355,3974.75,5,1,1,511,Inactive
14548,4,4,652.8,5,5,3,553,Consistent Buyers
14549,343,56,289.24,1,3,4,134,Inactive
14550,12,47,757.37,5,3,3,533,Potential Loyalists
14551,20,10,186.23,4,5,5,455,VIP
14552,34,57,164.22,4,3,5,435,Potential Loyalists
14553,21,113,859.27,4,2,3,423,Inactive
14554,12,203,2279.4900000000002,5,1,1,511,Inactive
14555,59,19,312.54,3,4,4,344,Consistent Buyers
14557,87,16,788.38,3,4,3,343,Consistent Buyers
14560,18,74,2237.77,5,2,1,521,Inactive
14561,77,69,1080.76,3,2,2,322,Inactive
14562,13,419,5006.77,5,1,1,511,Inactive
14565,115,127,3099.12,2,1,1,211,Inactive
14566,112,4,1432.0,2,5,2,252,Potential Loyalists
14567,58,33,1530.3600000000001,3,3,2,332,Potential Loyalists
14569,121,12,227.39,2,5,5,255,Potential Loyalists
14570,252,29,218.06,1,4,5,145,Inactive
14572,42,262,2804.54,4,1,1,411,Inactive
14573,36,227,1639.82,4,1,2,412,Inactive
14576,666,1,35.400000000000006,1,5,5,155,Inactive
14577,14,123,859.71,5,1,3,513,Inactive
14578,182,24,168.63,2,4,5,245,Potential Loyalists
14581,18,17,138.6,5,4,5,545,VIP
14582,42,6,114.11,4,5,5,455,VIP
14583,146,302,986.96,2,1,2,212,Inactive
14584,95,98,1033.06,2,2,2,222,Inactive
14585,52,29,157.05,3,4,5,345,Consistent Buyers
14586,130,19,237.36,2,4,5,245,Potential Loyalists
14587,10,371,1580.29,5,1,2,512,Inactive
14589,639,3,39.75,1,5,5,155,Inactive
14591,17,176,1320.21,5,1,2,512,Inactive
14592,58,158,557.94,3,1,3,313,Inactive
14593,23,151,617.15,4,1,3,413,Inactive
14594,302,52,363.33,1,3,4,134,Inactive
14595,21,102,1740.6,4,2,2,422,Inactive
14597,13,47,866.24,5,3,3,533,Potential Loyalists
14598,46,50,221.97,3,3,5,335,Potential Loyalists
14600,162,25,393.33000000000004,2,4,4,244,Potential Loyalists
14601,12,7,213.96,5,5,5,555,VIP
14603,69,2,660.0,3,5,3,353,Consistent Buyers
14606,6,2677,12076.15,5,1,1,511,Inactive
14607,17,81,16209.5,5,2,1,521,Inactive
14608,60,20,1785.15,3,4,2,342,Potential Loyalists
14609,74,4,601.56,3,5,3,353,Consistent Buyers
14616,37,3,406.08000000000004,4,5,4,454,VIP
14618,11,16,553.44,5,4,3,543,Consistent Buyers
14619,129,20,394.44,2,4,4,244,Potential Loyalists
14620,207,26,412.78000000000003,1,4,4,144,Inactive
14621,91,92,1788.3600000000001,2,2,2,222,Inactive
14622,127,21,320.58000000000004,2,4,4,244,Potential Loyalists
14623,45,133,886.7,3,1,3,313,Inactive
14624,31,13,225.85,4,5,5,455,VIP
14625,198,53,899.63,1,3,3,133,Inactive
14626,25,122,2791.27,4,1,1,411,Inactive
14628,37,24,671.96,4,4,3,443,Consistent Buyers
14629,49,150,955.26,3,1,2,312,Inactive
14631,52,41,1006.98,3,3,2,332,Potential Loyalists
14632,264,8,114.56,1,5,5,155,Inactive
14633,268,20,344.90000000000003,1,4,4,144,Inactive
14636,270,28,609.85,1,4,3,143,Inactive
14638,52,16,443.6,3,4,4,344,Consistent Buyers
14639,33,172,2984.49,4,1,1,411,Inactive
14640,26,105,2107.38,4,2,1,421,Inactive
14641,23,7,110.46,4,5,5,455,VIP
14642,1,2,96.12,5,5,5,555,VIP
14643,172,31,693.8100000000001,2,3,3,233,Potential Loyalists
14644,276,26,830.76,1,4,3,143,Inactive
14645,99,30,597.09,2,3,3,233,Potential Loyalists
14646,3,2080,280206.02,5,1,1,511,Inactive
14647,203,28,236.04000000000002,1,4,5,145,Inactive
14649,36,186,1402.59,4,1,2,412,Inactive
14651,6,101,653.75,5,2,3,523,Inactive
14652,79,29,114.18,3,4,5,345,Consistent Buyers
14653,11,234,1926.65,5,1,2,512,Inactive
14655,24,49,1932.23,4,3,2,432,Potential Loyalists
14656,171,80,291.05,2,2,4,224,Inactive
14657,19,126,848.22,5,1,3,513,Inactive
14658,119,29,247.15,2,4,5,245,Potential Loyalists
14659,80,253,2529.93,3,1,1,311,Inactive
14660,88,30,285.74,3,3,4,334,Potential Loyalists
14661,28,4,107.95,4,5,5,455,VIP
14662,30,157,741.37,4,1,3,413,Inactive
14664,21,98,636.24,4,2,3,423,Inactive
14665,32,90,1835.7,4,2,2,422,Inactive
14666,26,14,195.25,4,4,5,445,VIP
14667,12,567,9175.04,5,1,1,511,Inactive
14669,7,166,1259.24,5,1,2,512,Inactive
14670,252,123,392.86,1,1,4,114,Inactive
14672,163,61,765.55,2,2,3,223,Inactive
14673,11,74,1736.4,5,2,2,522,Inactive
14675,18,97,596.36,5,2,3,523,Inactive
14676,80,42,2548.2400000000002,3,3,1,331,Inactive
14680,27,258,28754.11,4,1,1,411,Inactive
14681,6,7,498.95,5,5,3,553,Consistent Buyers
14682,203,2,52.0,1,5,5,155,Inactive
14684,27,390,1201.51,4,1,2,412,Inactive
14687,108,15,628.38,2,4,3,243,Potential Loyalists
14688,4,324,5579.1,5,1,1,511,Inactive
14689,210,13,112.8,1,5,5,155,Inactive
14690,34,48,355.05,4,3,4,434,Potential Loyalists
14691,36,71,2114.33,4,2,1,421,Inactive
14692,139,68,591.55,2,2,3,223,Inactive
14693,266,8,172.9,1,5,5,155,Inactive
14696,3,130,2078.95,5,1,1,511,Inactive
14697,220,22,188.60999999999999,1,4,5,145,Inactive
14698,17,200,1217.27,5,1,2,512,Inactive
14699,97,8,109.13000000000001,2,5,5,255,Potential Loyalists
14700,153,112,2195.1,2,2,1,221,Inactive
14701,12,327,2526.09,5,1,1,511,Inactive
14702,20,342,3251.79,4,1,1,411,Inactive
14703,16,22,318.17,5,4,4,544,VIP
14704,5,393,1493.96,5,1,2,512,Inactive
14705,200,1,179.0,1,5,5,155,Inactive
14708,126,28,1126.37,2,4,2,242,Potential Loyalists
14709,17,196,4921.04,5,1,1,511,Inactive
14710,16,136,599.48,5,1,3,513,Inactive
14711,12,345,2839.62,5,1,1,511,Inactive
14712,61,25,917.07,3,4,3,343,Consistent Buyers
14713,11,338,2662.2,5,1,1,511,Inactive
14714,26,10,160.19,4,5,5,455,VIP
14715,10,71,867.38,5,2,3,523,Inactive
14716,44,51,307.51,4,3,4,434,Potential Loyalists
14719,12,235,1581.84,5,1,2,512,Inactive
14720,32,37,663.81,4,3,3,433,Potential Loyalists
14722,149,28,180.42000000000002,2,4,5,245,Potential Loyalists
14723,12,259,1122.3600000000001,5,1,2,512,Inactive
14725,26,47,655.58,4,3,3,433,Potential Loyalists
14727,69,10,268.58,3,5,4,354,Consistent Buyers
14729,698,71,313.49,1,2,4,124,Inactive
14730,109,462,1897.57,2,1,2,212,Inactive
14731,36,45,380.02,4,3,4,434,Potential Loyalists
14732,2,147,2702.4900000000002,5,1,1,511,Inactive
14733,18,202,9585.91,5,1,1,511,Inactive
14735,13,194,6065.69,5,1,1,511,Inactive
14737,182,17,1164.55,2,4,2,242,Potential Loyalists
14738,6,54,1314.45,5,3,2,532,Potential Loyalists
14739,21,60,3902.28,4,2,1,421,Inactive
14740,198,89,1448.21,1,2,2,122,Inactive
14741,13,59,1400.34,5,2,2,522,Inactive
14744,18,26,1099.98,5,4,2,542,Potential Loyalists
14745,114,69,1220.26,2,2,2,222,Inactive
14747,251,18,328.2,1,4,4,144,Inactive
14748,36,89,1415.75,4,2,2,422,Inactive
14752,45,5,389.64,3,5,4,354,Consistent Buyers
14753,89,30,563.15,2,3,3,233,Potential Loyalists
14754,46,41,638.05,3,3,3,333,Potential Loyalists
14755,11,235,5010.28,5,1,1,511,Inactive
14756,16,38,738.96,5,3,3,533,Potential Loyalists
14757,77,19,420.5,3,4,4,344,Consistent Buyers
14758,146,71,1484.06,2,2,2,222,Inactive
14759,114,102,1625.97,2,2,2,222,Inactive
14760,299,5,89.2,1,5,5,155,Inactive
14761,1,11,255.9,5,5,4,554,VIP
14762,265,21,300.52,1,4,4,144,Inactive
14764,48,6,278.3,3,5,4,354,Consistent Buyers
14765,60,39,254.11,3,3,4,334,Potential Loyalists
14766,67,135,2473.37,3,1,1,311,Inactive
14768,19,5,192.60000000000002,5,5,5,555,VIP
14769,84,1062,10416.98,3,1,1,311,Inactive
14770,234,52,876.42,1,3,3,133,Inactive
14772,114,9,139.26,2,5,5,255,Potential Loyalists
14775,1,60,1011.9,5,2,2,522,Inactive
14776,53,117,2538.3,3,2,1,321,Inactive
14778,247,35,730.86,1,3,3,133,Inactive
14779,252,41,386.15,1,3,4,134,Inactive
14780,56,27,447.68,3,4,4,344,Consistent Buyers
14782,321,6,200.10000000000002,1,5,5,155,Inactive
14784,28,15,289.99,4,4,4,444,VIP
14785,12,3,77.4,5,5,5,555,VIP
14788,28,30,679.4399999999999,4,3,3,433,Potential Loyalists
14789,30,6,197.64,4,5,5,455,VIP
14790,3,46,745.06,5,3,3,533,Potential Loyalists
14792,154,2,6.2,2,5,5,255,Potential Loyalists
14793,23,14,228.99,4,4,5,445,VIP
14794,11,80,1319.91,5,2,2,522,Inactive
14795,168,6,131.45000000000002,2,5,5,255,Potential Loyalists
14796,24,1132,7975.49,4,1,1,411,Inactive
14798,54,12,173.74,3,5,5,355,Consistent Buyers
14799,53,13,157.7,3,5,5,355,Consistent Buyers
14800,31,383,4331.79,4,1,1,411,Inactive
14801,92,57,189.34,2,3,5,235,Potential Loyalists
14803,99,44,845.55,2,3,3,233,Potential Loyalists
14804,333,12,353.27,1,5,4,154,Inactive
14805,17,46,546.4,5,3,3,533,Potential Loyalists
14806,77,11,193.39000000000001,3,5,5,355,Consistent Buyers
14808,41,231,2718.6,4,1,1,411,Inactive
14810,42,254,2085.33,4,1,1,411,Inactive
14813,578,29,152.88,1,4,5,145,Inactive
14815,275,53,778.5,1,3,3,133,Inactive
14816,199,4,271.85,1,5,4,154,Inactive
14817,161,63,1110.34,2,2,2,222,Inactive
14818,75,48,657.8,3,3,3,333,Potential Loyalists
14819,184,13,272.07,2,5,4,254,Potential Loyalists
14820,23,29,507.29,4,4,3,443,Consistent Buyers
14821,486,2,48.800000000000004,1,5,5,155,Inactive
14823,5,70,321.43,5,2,4,524,Inactive
14824,12,29,1127.71,5,4,2,542,Potential Loyalists
14825,17,120,2221.01,5,1,1,511,Inactive
14828,163,17,2139.76,2,4,1,241,Inactive
14829,61,42,697.55,3,3,3,333,Potential Loyalists
14830,55,39,188.88,3,3,5,335,Potential Loyalists
14834,1,67,1720.3,5,2,2,522,Inactive
14836,12,6,102.44999999999999,5,5,5,555,VIP
14837,32,108,1649.5,4,2,2,422,Inactive
14840,269,4,62.85,1,5,5,155,Inactive
14841,31,138,3295.76,4,1,1,411,Inactive
14842,45,145,2824.69,3,1,1,311,Inactive
14844,7,130,3189.81,5,1,1,511,Inactive
14847,150,13,309.4,2,5,4,254,Potential Loyalists
14849,3,388,7930.54,5,1,1,511,Inactive
14850,343,21,325.75,1,4,4,144,Inactive
14851,25,28,511.35,4,4,3,443,Consistent Buyers
14852,1,143,2836.69,5,1,1,511,Inactive
14853,6,9,475.8,5,5,4,554,VIP
14854,69,126,2740.03,3,1,1,311,Inactive
14855,3,20,645.65,5,4,3,543,Consistent Buyers
14856,58,65,1290.53,3,2,2,322,Inactive
14857,31,60,1173.12,4,2,2,422,Inactive
14859,14,58,1353.74,5,2,2,522,Inactive
14860,21,11,170.32,4,5,5,455,VIP
14861,54,6,125.79,3,5,5,355,Consistent Buyers
14862,27,48,841.1999999999999,4,3,3,433,Potential Loyalists
14863,61,11,266.76,3,5,4,354,Consistent Buyers
14865,302,4,52.2,1,5,5,155,Inactive
14866,12,99,14389.9,5,2,1,521,Inactive
14867,158,36,710.28,2,3,3,233,Potential Loyalists
14868,23,144,2953.59,4,1,1,411,Inactive
14869,105,70,721.45,2,2,3,223,Inactive
14870,263,13,327.25,1,5,4,154,Inactive
14871,180,93,501.28000000000003,2,2,3,223,Inactive
14873,212,28,519.68,1,4,3,143,Inactive
14875,109,47,1465.3200000000002,2,3,2,232,Potential Loyalists
14878,5,122,1476.09,5,1,2,512,Inactive
14880,79,46,690.59,3,3,3,333,Potential Loyalists
14881,21,17,255.4,4,4,4,444,VIP
14882,28,11,589.7,4,5,3,453,Consistent Buyers
14883,6,53,761.59,5,3,3,533,Potential Loyalists
14885,133,15,765.3199999999999,2,4,3,243,Potential Loyalists
14886,341,18,364.8,1,4,4,144,Inactive
14887,81,6,1862.0,3,5,2,352,Potential Loyalists
14888,209,20,369.2,1,4,4,144,Inactive
14889,163,10,135.9,2,5,5,255,Potential Loyalists
14890,255,7,125.65,1,5,5,155,Inactive
14891,149,33,554.38,2,3,3,233,Potential Loyalists
14893,11,73,1237.8500000000001,5,2,2,522,Inactive
14894,87,23,655.75,3,4,3,343,Consistent Buyers
14895,42,498,11138.710000000001,4,1,1,411,Inactive
14896,206,43,468.77000000000004,1,3,4,134,Inactive
14897,2,55,1366.38,5,3,2,532,Potential Loyalists
14898,25,109,1269.31,4,2,2,422,Inactive
14901,2,96,1421.29,5,2,2,522,Inactive
14902,27,20,332.66,4,4,4,444,VIP
14903,23,350,2795.33,4,1,1,411,Inactive
14904,27,69,1025.44,4,2,2,422,Inactive
14905,218,17,616.15,1,4,3,143,Inactive
14907,30,165,3501.1,4,1,1,411,Inactive
14908,76,9,277.8,3,5,4,354,Consistent Buyers
14910,27,30,434.35,4,3,4,434,Potential Loyalists
14911,1,5672,143711.17,5,1,1,511,Inactive
14912,18,27,867.85,5,4,3,543,Consistent Buyers
14913,38,87,1227.43,4,2,2,422,Inactive
14915,93,12,307.48,2,5,4,254,Potential Loyalists
14916,72,77,1268.98,3,2,2,322,Inactive
14918,117,45,1610.15,2,3,2,232,Potential Loyalists
14920,36,57,977.77,4,3,2,432,Potential Loyalists
14921,91,78,1316.07,2,2,2,222,Inactive
14923,52,44,749.1,3,3,3,333,Potential Loyalists
14924,129,10,310.05,2,5,4,254,Potential Loyalists
14929,152,11,223.88,2,5,5,255,Potential Loyalists
14930,69,127,2362.96,3,1,1,311,Inactive
14931,24,41,1257.68,4,3,2,432,Potential Loyalists
14932,455,17,363.53,1,4,4,144,Inactive
14934,83,87,1890.94,3,2,2,322,Inactive
14935,299,10,1784.71,1,5,2,152,Inactive
14936,99,364,8137.02,2,1,1,211,Inactive
14937,58,34,1621.88,3,3,2,332,Potential Loyalists
14944,61,170,5900.25,3,1,1,311,Inactive
14946,16,3,100.9,5,5,5,555,VIP
14947,74,14,290.82,3,4,4,344,Consistent Buyers
14948,25,63,1101.97,4,2,2,422,Inactive
14950,21,19,371.2,4,4,4,444,VIP
14951,81,20,311.69,3,4,4,344,Consistent Buyers
14952,2,138,8099.49,5,1,1,511,Inactive
14953,27,54,285.67,4,3,4,434,Potential Loyalists
14954,14,77,294.85,5,2,4,524,Inactive
14957,254,12,58.49,1,5,5,155,Inactive
14958,129,41,483.72999999999996,2,3,4,234,Potential Loyalists
14959,111,59,695.42,2,2,3,223,Inactive
14960,173,27,221.27,2,4,5,245,Potential Loyalists
14961,12,312,7044.68,5,1,1,511,Inactive
14962,272,5,126.7,1,5,5,155,Inactive
14963,11,192,1472.34,5,1,2,512,Inactive
14964,190,13,206.21,1,5,5,155,Inactive
14965,246,81,596.09,1,2,3,123,Inactive
14966,16,36,183.02,5,3,5,535,Potential Loyalists
14967,51,6,463.8,3,5,4,354,Consistent Buyers
14968,91,37,147.59,2,3,5,235,Potential Loyalists
14970,139,34,1592.06,2,3,2,232,Potential Loyalists
14971,45,155,1097.98,3,1,2,312,Inactive
14972,278,18,114.77,1,4,5,145,Inactive
14973,109,32,1314.45,2,3,2,232,Potential Loyalists
14974,303,17,89.94,1,4,5,145,Inactive
14975,59,11,279.94,3,5,4,354,Consistent Buyers
14976,59,72,790.86,3,2,3,323,Inactive
14978,74,214,1921.3700000000001,3,1,2,312,Inactive
14981,160,8,102.12,2,5,5,255,Potential Loyalists
14984,5,39,202.37,5,3,5,535,Potential Loyalists
14985,200,83,292.01,1,2,4,124,Inactive
14987,17,4,326.4,5,5,4,554,VIP
14988,6,40,334.54,5,3,4,534,Potential Loyalists
14995,252,60,231.98000000000002,1,2,5,125,Inactive
14997,2,26,546.1999999999999,5,4,3,543,Consistent Buyers
14998,7,74,414.87,5,2,4,524,Inactive
15000,49,77,490.52,3,2,3,323,Inactive
15002,117,115,1641.76,2,2,2,222,Inactive
15004,149,154,1220.77,2,1,2,212,Inactive
15005,17,1112,6295.37,5,1,1,511,Inactive
15006,53,132,480.38,3,1,4,314,Inactive
15007,279,12,156.91,1,5,5,155,Inactive
15009,14,180,1259.43,5,1,2,512,Inactive
15010,244,20,308.94,1,4,4,144,Inactive
15012,55,122,405.04,3,1,4,314,Inactive
15014,44,33,257.67,4,3,4,434,Potential Loyalists
15016,174,20,170.04,2,4,5,245,Potential Loyalists
15017,183,20,125.58,2,4,5,245,Potential Loyalists
15018,334,31,496.21000000000004,1,3,3,133,Inactive
15019,268,66,252.81,1,2,4,124,Inactive
15021,28,444,1871.77,4,1,2,412,Inactive
15022,13,121,852.39,5,1,3,513,Inactive
15023,41,553,6720.41,4,1,1,411,Inactive
15024,11,152,1636.43,5,1,2,512,Inactive
15025,183,67,361.96,2,2,4,224,Inactive
15026,82,61,469.0,3,2,4,324,Inactive
15027,91,35,1066.1499999999999,2,3,2,232,Potential Loyalists
15028,44,48,627.13,4,3,3,433,Potential Loyalists
15030,73,7,518.28,3,5,3,353,Consistent Buyers
15031,90,110,653.19,2,2,3,223,Inactive
15032,258,52,4959.1,1,3,1,131,Inactive
15033,27,501,2557.18,4,1,1,411,Inactive
15034,17,390,4274.16,5,1,1,511,Inactive
15035,32,27,252.73000000000002,4,4,4,444,VIP
15036,74,119,429.56,3,2,4,324,Inactive
15038,1,125,685.74,5,1,3,513,Inactive
15039,11,1477,19766.59,5,1,1,511,Inactive
15041,172,66,179.93,2,2,5,225,Inactive
15042,201,5,135.93,1,5,5,155,Inactive
15043,122,3,537.0,2,5,3,253,Potential Loyalists
15044,7,444,7634.7300000000005,5,1,1,511,Inactive
15045,34,12,735.66,4,5,3,453,Consistent Buyers
15046,11,201,5090.42,5,1,1,511,Inactive
15047,271,22,343.62,1,4,4,144,Inactive
15048,118,94,381.0,2,2,4,224,Inactive
15049,38,3,121.17000000000002,4,5,5,455,VIP
15050,27,76,1737.69,4,2,2,422,Inactive
15051,4,142,1383.3600000000001,5,1,2,512,Inactive
15052,321,28,207.73000000000002,1,4,5,145,Inactive
15053,187,69,693.95,2,2,3,223,Inactive
15054,14,114,302.1,5,2,4,524,Inactive
15057,99,25,1489.5,2,4,2,242,Potential Loyalists
15058,27,266,2102.54,4,1,1,411,Inactive
15059,42,237,1337.72,4,1,2,412,Inactive
15060,11,115,294.25,5,2,4,524,Inactive
15061,6,403,54534.14,5,1,1,511,Inactive
15062,73,57,987.86,3,3,2,332,Potential Loyalists
15063,67,5,370.79999999999995,3,5,4,354,Consistent Buyers
15065,166,155,3158.13,2,1,1,211,Inactive
15066,55,42,893.59,3,3,3,333,Potential Loyalists
15067,80,82,1744.76,3,2,2,322,Inactive
15068,48,104,553.36,3,2,3,323,Inactive
15069,181,70,1109.53,2,2,2,222,Inactive
15070,667,1,106.2,1,5,5,155,Inactive
15071,99,26,982.07,2,4,2,242,Potential Loyalists
15073,11,54,1043.41,5,3,2,532,Potential Loyalists
15074,107,41,735.67,2,3,3,233,Potential Loyalists
15075,79,27,773.03,3,4,3,343,Consistent Buyers
15076,174,49,880.85,2,3,3,233,Potential Loyalists
15078,13,440,9743.11,5,1,1,511,Inactive
15079,36,47,895.61,4,3,3,433,Potential Loyalists
15081,24,33,504.8,4,3,3,433,Potential Loyalists
15083,258,5,88.2,1,5,5,155,Inactive
15087,283,15,306.94,1,4,4,144,Inactive
15088,23,57,1160.07,4,3,2,432,Potential Loyalists
15089,12,145,2420.84,5,1,1,511,Inactive
15090,253,23,381.32,1,4,4,144,Inactive
15091,276,30,480.71,1,3,4,134,Inactive
15092,128,26,457.81,2,4,4,244,Potential Loyalists
15093,20,108,4597.02,4,2,1,421,Inactive
15095,105,47,1370.6,2,3,2,232,Potential Loyalists
15096,44,11,219.39000000000001,4,5,5,455,VIP
15097,213,25,248.08,1,4,5,145,Inactive
15098,66,3,39916.5,3,5,1,351,Inactive
15099,86,23,410.48,3,4,4,344,Consistent Buyers
15100,71,3,876.0,3,5,3,353,Consistent Buyers
15101,333,8,317.53,1,5,4,154,Inactive
15103,88,35,703.36,3,3,3,333,Potential Loyalists
15104,198,67,993.54,1,2,2,122,Inactive
15105,20,101,2298.93,4,2,1,421,Inactive
15106,6,100,1422.52,5,2,2,522,Inactive
15107,40,17,319.5,4,4,4,444,VIP
15108,143,60,1300.25,2,2,2,222,Inactive
15109,129,28,484.95,2,4,4,244,Potential Loyalists
15110,25,35,996.1,4,3,2,432,Potential Loyalists
15111,61,84,1567.48,3,2,2,322,Inactive
15113,11,97,3509.43,5,2,1,521,Inactive
15114,39,197,2760.56,4,1,1,411,Inactive
15115,20,21,340.11,4,4,4,444,VIP
15116,19,45,1352.75,5,3,2,532,Potential Loyalists
15117,16,79,1551.78,5,2,2,522,Inactive
15118,136,1,244.8,2,5,5,255,Potential Loyalists
15119,129,14,266.4,2,4,4,244,Potential Loyalists
15120,135,21,358.82,2,4,4,244,Potential Loyalists
15121,52,28,457.72,3,4,4,344,Consistent Buyers
15122,116,82,1633.78,2,2,2,222,Inactive
15123,208,106,2199.31,1,2,1,121,Inactive
15124,24,15,184.19,4,4,5,445,VIP
15125,27,127,11528.48,4,1,1,411,Inactive
15127,215,16,406.53,1,4,4,144,Inactive
15128,62,102,1471.0,3,2,2,322,Inactive
15129,52,84,3447.4,3,2,1,321,Inactive
15130,171,22,330.11,2,4,4,244,Potential Loyalists
15132,20,52,977.9300000000001,4,3,2,432,Potential Loyalists
15133,39,29,982.42,4,4,2,442,Potential Loyalists
15134,16,73,1387.99,5,2,2,522,Inactive
15135,240,9,139.05,1,5,5,155,Inactive
15136,24,68,1286.7,4,2,2,422,Inactive
15139,163,13,178.96,2,5,5,255,Potential Loyalists
15140,54,80,2354.25,3,2,1,321,Inactive
15142,48,26,498.74,3,4,3,343,Consistent Buyers
15143,227,14,259.45,1,4,4,144,Inactive
15144,1,217,6580.44,5,1,1,511,Inactive
15145,45,67,1194.73,3,2,2,322,Inactive
15146,166,91,1327.16,2,2,2,222,Inactive
15147,242,28,623.5,1,4,3,143,Inactive
15148,12,20,301.29,5,4,4,544,VIP
15149,135,23,520.8000000000001,2,4,3,243,Potential Loyalists
15150,19,341,5291.33,5,1,1,511,Inactive
15152,11,271,4745.69,5,1,1,511,Inactive
15153,122,22,329.25,2,4,4,244,Potential Loyalists
15154,77,71,254.28,3,2,4,324,Inactive
15156,120,55,961.49,2,3,2,232,Potential Loyalists
15157,126,125,1936.07,2,1,2,212,Inactive
15158,47,7,401.40000000000003,3,5,4,354,Consistent Buyers
15159,20,710,18641.010000000002,4,1,1,411,Inactive
15160,359,4,158.16,1,5,5,155,Inactive
15163,20,29,304.47,4,4,4,444,VIP
15164,210,101,824.58,1,2,3,123,Inactive
15165,698,27,487.75,1,4,3,143,Inactive
15167,322,39,158.8,1,3,5,135,Inactive
15168,27,5,106.56,4,5,5,455,VIP
15171,10,5,1289.5,5,5,2,552,Potential Loyalists
15172,72,110,1624.05,3,2,2,322,Inactive
15174,324,11,135.75,1,5,5,155,Inactive
15175,73,23,224.14,3,4,5,345,Consistent Buyers
15178,262,3,40.5,1,5,5,155,Inactive
15179,20,93,2206.95,4,2,1,421,Inactive
15180,517,6,87.5,1,5,5,155,Inactive
15181,177,16,689.4799999999999,2,4,3,243,Potential Loyalists
15182,126,29,622.85,2,4,3,243,Potential Loyalists
15184,61,62,402.2,3,2,4,324,Inactive
15185,72,21,310.62,3,4,4,344,Consistent Buyers
15186,16,19,411.41,5,4,4,544,VIP
15187,17,91,4777.18,5,2,1,521,Inactive
15189,7,212,16225.39,5,1,1,511,Inactive
15192,3,51,1044.32,5,3,2,532,Potential Loyalists
15193,62,19,499.32,3,4,3,343,Consistent Buyers
15194,79,310,7616.53,3,1,1,311,Inactive
15195,152,1,3861.0,2,5,1,251,Inactive
15197,12,32,1079.6100000000001,5,3,2,532,Potential Loyalists
15198,124,10,193.64,2,5,5,255,Potential Loyalists
15199,31,13,1268.7,4,5,2,452,Potential Loyalists
15201,89,69,1236.54,2,2,2,222,Inactive
15203,27,142,1827.8,4,1,2,412,Inactive
15204,359,9,316.58,1,5,4,154,Inactive
15205,86,37,653.24,3,3,3,333,Potential Loyalists
15206,12,9,420.29999999999995,5,5,4,554,VIP
15208,120,42,870.12,2,3,3,233,Potential Loyalists
15210,227,20,331.18,1,4,4,144,Inactive
15211,62,52,894.4100000000001,3,3,3,333,Potential Loyalists
15212,7,5,101.8,5,5,5,555,VIP
15213,320,24,328.35,1,4,4,144,Inactive
15214,12,110,1661.44,5,2,2,522,Inactive
15215,48,35,734.94,3,3,3,333,Potential Loyalists
15216,89,2,96.6,2,5,5,255,Potential Loyalists
15218,12,166,5756.89,5,1,1,511,Inactive
15219,178,9,305.75,2,5,4,254,Potential Loyalists
15220,53,117,1778.96,3,2,2,322,Inactive
15221,486,5,403.25,1,5,4,154,Inactive
15222,320,5,585.0,1,5,3,153,Inactive
15223,227,20,755.75,1,4,3,143,Inactive
15224,360,14,322.08,1,4,4,144,Inactive
15225,236,23,409.40000000000003,1,4,4,144,Inactive
15226,312,8,154.41,1,5,5,155,Inactive
15227,128,58,1219.4,2,2,2,222,Inactive
15228,171,125,3386.71,2,1,1,211,Inactive
15230,241,23,429.6,1,4,4,144,Inactive
